Month,Year,ExpenditureCategory,CPI(2006=100)
10,2009,Other Personal Care Items,122.6
10,2009,Personal Items,125.2
10,2009,Jewelry and Watches,133.4
10,2009,Other Personal Items,122
10,2009,Social Security,155.9
10,2009,Insurance,109.5
10,2009,Dwelling Insurance,117.9
10,2009,Vehicle Insurance,105.1
10,2009,Financial Services,139.7
10,2009,Other Financial Services,139.7
10,2009,Other Services,110.6
10,2010,Total,141.7
10,2010,Food and Non-alcoholic Drinks,148.5
10,2010,Food,150
10,2010,Bread and Cereal,155.6
10,2010,Meat,134.8
10,2010,Fish,128.9
10,2010,"Milk, Cheese and Eggs",150.6
10,2010,Oils and Fats,151.8
10,2010,Fruit,142.3
10,2010,Vegetables,196.8
10,2010,"Sugar, Jam, Honey and Chocolate",131.8
10,2010,Other Eatable Prducts,141.6
10,2010,Non-alcoholic Drinks,134.5
10,2010,"Coffee, Tea and Cocoa",150.1
10,2010,"Mineral Water, Non-alcoholic Drinks and Juices",123.6
10,2010,"Alcoholic Drinks, Tobacco and Narcotics",191.9
10,2010,Alcoholic Drinks,164.9
10,2010,Strong Alcoholic Drinks,148.3
10,2010,Wine,159.1
10,2010,Beer,171.7
10,2010,Tobacco,200.8
10,2010,Clothing and Footwear,126.3
10,2010,Clothing,127.3
10,2010,Clothing Material,109.9
10,2010,Garments,128
10,2010,Other Garments,112.2
10,2010,Clothing Maintenance,121.9
10,2010,Footwear,124.5
10,2010,Footwear,124.6
10,2010,Footwear Maintenance,116.7
10,2010,"Housing, Water, Energy, Gas and Other Fuels",144.4
10,2010,Real Rent,125.8
10,2010,Rent,125.8
10,2010,Apartment Maintenance,129.4
10,2010,Materials for Apartment Maintenance,130.7
10,2010,Apartment Maintenance Services,127.8
10,2010,Waterworks and Other Housing Services,161.3
10,2010,Water Supply,173.1
10,2010,Garbage Collection,128.5
10,2010,Waste Water Drainage,174.9
10,2010,"Energy, Gas and Other Fuels",145.4
10,2010,Hosehold Electric Energy,148.2
10,2010,Gas,159.1
10,2010,Liquid Fuels,142.8
10,2010,Solid Fuels,135
10,2010,Distric Heating,170.4
10,2010,Household Equipment and Maintenance,123.4
10,2010,"Furniture, Carpets and Other Rugs",116.9
10,2010,"Furniture, Lightning and Decorative Ornaments",113.2
10,2010,Carpets and Other Floor Rugs,137
10,2010,Textile for Household Use,112.4
10,2010,Household Appliances,119.8
10,2010,Big Household Appliances,119.1
10,2010,Small Electrical Appliances,108.3
10,2010,Household Appliances Maintenance,131.2
10,2010,Dishes and Cutlery,134.3
10,2010,Tools and Other Equipment for House and Garden,110.6
10,2010,Bigger House and Garden Tools and Equipment,110.6
10,2010,Small Tools and Accessories,112.6
10,2010,Funds and Services for Ongoing Maintenance of Dwelling,128
10,2010,Dwelling Maintenance Funds,127.7
10,2010,Dwelling Maintenance Services,134.6
10,2010,Health,131.1
10,2010,Medication and Medical Equipment,137.2
10,2010,Medication,137.2
10,2010,Other Medical Products,151.3
10,2010,Non-hospital Health Services,118.8
10,2010,Medical Services,127.4
10,2010,Dentist Services,121.8
10,2010,Accompanying Medical Services,104.2
10,2010,Transport,136.9
10,2010,Procurement of Vehicles,112.7
10,2010,Cars,112.2
10,2010,Bycicles,142.6
10,2010,Vehicles Use and Maintenance,142.8
10,2010,Reserve Parts,133.4
10,2010,Fuels and Lubricants for Passenger Vehicles,142.1
10,2010,Maintenance of Passenger Vehicles,143.4
10,2010,Other Vehicle Related Services,143.5
10,2010,Transport Services,140.9
10,2010,Rail Passenger Transport,140
10,2010,Road Passenger Transport,142.5
10,2010,Plane Passenger Transport,122.9
10,2010,Communication,111.8
10,2010,Mail Services,128.6
10,2010,Telephone Equipment,107.9
10,2010,Telephone and Other Equipment,111.6
10,2010,Telephone Services,111.7
10,2010,Culture and Recreation,136.5
10,2010,"Audio-Video, Photographic and Computer Equipment",88.2
10,2010,"Sound and Picture Reciving, Capturing and Reproduction Equipment",90.1
10,2010,Photographic and Film Equipment,65.7
10,2010,Computer Equipment,
10,2010,Sound and Picture Capturing Medium,86.4
10,2010,"Audio-Visual, Photographic and Computer Equipment Maintenance",122.3
10,2010,Grearer Lasting Goods for Culture and Recreation,69.4
10,2010,Musical Instruments,69.4
10,2010,"Other Recreational, Garden and Pet-related Equipment",152
10,2010,"Toys, Games and Hobbies",172.9
10,2010,"Garden, Seedling and Flower",131.5
10,2010,Pets and Pet-related Means and Services,
10,2010,Vet and Other Pet Services,
10,2010,Cultural and Recreational Services,157
10,2010,Recreational Services,113.4
10,2010,Cultural Services,163.4
10,2010,"Newspaper, Books and Office Equipment",142.2
10,2010,Books,175.5
10,2010,Newspapers and Magazines,114.7
10,2010,Office Equipments,143.3
10,2010,Education,138.3
10,2010,Highschool Education,137.7
10,2010,Higher Education,142.9
10,2010,Other Types of Education,125.2
10,2010,Restaurants and Hotels,133.9
10,2010,"Restaurants, Cafes and Canteens",135.7
10,2010,Restaurants and Cafes,135.7
10,2010,Accommodation Services,130.7
10,2010,Accommodation,131.7
10,2010,Other Personal Items and Other Services,130.3
10,2010,Personal Care,129.1
10,2010,Cosmetic and Hairdresser Services,120.3
10,2010,Personal Care Electrical Equipment,95.4
10,2010,Other Personal Care Items,134.2
10,2010,Personal Items,150.6
10,2010,Jewelry and Watches,196.1
10,2010,Other Personal Items,129.5
10,2010,Social Security,167.1
10,2010,Insurance,111.1
10,2010,Dwelling Insurance,117.9
10,2010,Vehicle Insurance,107.4
10,2010,Financial Services,143.3
10,2010,Other Financial Services,143.3
10,2010,Other Services,128.7
10,2011,Total,154
10,2011,Food and Non-alcoholic Drinks,163.2
10,2011,Food,164.7
10,2011,Bread and Cereal,186.3
10,2011,Meat,143.1
10,2011,Fish,149.6
10,2011,"Milk, Cheese and Eggs",171.7
10,2011,Oils and Fats,165.8
10,2011,Fruit,141.6
10,2011,Vegetables,178.7
10,2011,"Sugar, Jam, Honey and Chocolate",161.7
10,2011,Other Eatable Prducts,151.6
10,2011,Non-alcoholic Drinks,148.7
10,2011,"Coffee, Tea and Cocoa",179.8
10,2011,"Mineral Water, Non-alcoholic Drinks and Juices",128.8
10,2011,"Alcoholic Drinks, Tobacco and Narcotics",216.2
10,2011,Alcoholic Drinks,177.8
10,2011,Strong Alcoholic Drinks,160.5
10,2011,Wine,180.6
10,2011,Beer,181.9
10,2011,Tobacco,230
10,2011,Clothing and Footwear,130.8
10,2011,Clothing,132.7
10,2011,Clothing Material,120.8
10,2011,Garments,132.9
10,2011,Other Garments,128.1
10,2011,Clothing Maintenance,132.3
10,2011,Footwear,128
10,2011,Footwear,127.8
10,2011,Footwear Maintenance,139.8
10,2011,"Housing, Water, Energy, Gas and Other Fuels",160.4
10,2011,Real Rent,118.8
10,2011,Rent,118.8
10,2011,Apartment Maintenance,147
10,2011,Materials for Apartment Maintenance,146
10,2011,Apartment Maintenance Services,146.6
10,2011,Waterworks and Other Housing Services,174
10,2011,Water Supply,189.4
10,2011,Garbage Collection,133.3
10,2011,Waste Water Drainage,191.7
10,2011,"Energy, Gas and Other Fuels",164.4
10,2011,Hosehold Electric Energy,168.2
10,2011,Gas,163.1
10,2011,Liquid Fuels,149
10,2011,Solid Fuels,150.1
10,2011,Distric Heating,212.5
10,2011,Household Equipment and Maintenance,133.3
10,2011,"Furniture, Carpets and Other Rugs",119.6
10,2011,"Furniture, Lightning and Decorative Ornaments",114.8
10,2011,Carpets and Other Floor Rugs,145.8
10,2011,"Repair of Furniture, Lighting and Floor Coverings",
10,2011,Textile for Household Use,123
10,2011,Household Appliances,123.5
10,2011,Big Household Appliances,122.9
10,2011,Small Electrical Appliances,103.2
10,2011,Household Appliances Maintenance,142.5
10,2011,Dishes and Cutlery,142.2
10,2011,Tools and Other Equipment for House and Garden,115.7
10,2011,Bigger House and Garden Tools and Equipment,112.9
10,2011,Small Tools and Accessories,118.3
10,2011,Funds and Services for Ongoing Maintenance of Dwelling,144.7
10,2011,Dwelling Maintenance Funds,144.2
10,2011,Dwelling Maintenance Services,152.6
10,2011,Health,140
10,2011,Medication and Medical Equipment,146.9
10,2011,Medication,146.8
10,2011,Other Medical Products,164.9
10,2011,Therapeutic Products and Equipment,
10,2011,Non-hospital Health Services,126.4
10,2011,Medical Services,146.9
10,2011,Dentist Services,122.8
10,2011,Accompanying Medical Services,107.4
10,2011,Transport,149
10,2011,Procurement of Vehicles,108
10,2011,Cars,106.6
10,2011,Bycicles,164.9
10,2011,Vehicles Use and Maintenance,159
10,2011,Reserve Parts,146
10,2011,Fuels and Lubricants for Passenger Vehicles,162.3
10,2011,Maintenance of Passenger Vehicles,147.7
10,2011,Other Vehicle Related Services,144.8
10,2011,Transport Services,155
10,2011,Rail Passenger Transport,140
10,2011,Road Passenger Transport,157.7
10,2011,Plane Passenger Transport,117.7
10,2011,Communication,116.4
10,2011,Mail Services,128.6
10,2011,Telephone Equipment,108.9
10,2011,Telephone and Other Equipment,116.2
10,2011,Telephone Services,122.4
10,2011,Culture and Recreation,142.6
10,2011,"Audio-Video, Photographic and Computer Equipment",87.5
10,2011,"Sound and Picture Reciving, Capturing and Reproduction Equipment",92
10,2011,Photographic and Film Equipment,63.5
10,2011,Computer Equipment,
10,2011,Sound and Picture Capturing Medium,87.3
10,2011,"Audio-Visual, Photographic and Computer Equipment Maintenance",143.4
10,2011,Grearer Lasting Goods for Culture and Recreation,77.2
10,2011,Musical Instruments,77.2
10,2011,"Other Recreational, Garden and Pet-related Equipment",162.8
10,2011,"Toys, Games and Hobbies",190.8
10,2011,Camping and Sport Equipment,
10,2011,"Garden, Seedling and Flower",133.6
10,2011,Pets and Pet-related Means and Services,
10,2011,Vet and Other Pet Services,
10,2011,Cultural and Recreational Services,160.7
10,2011,Recreational Services,121.8
10,2011,Cultural Services,166.3
10,2011,"Newspaper, Books and Office Equipment",153.2
10,2011,Books,200.9
10,2011,Newspapers and Magazines,114.7
10,2011,Office Equipments,158.3
10,2011,Education,141.3
10,2011,Highschool Education,143.4
10,2011,Higher Education,146.7
10,2011,Other Types of Education,123.1
10,2011,Restaurants and Hotels,139.4
10,2011,"Restaurants, Cafes and Canteens",142.2
10,2011,Restaurants and Cafes,142.2
10,2011,Accommodation Services,129
10,2011,Accommodation,131.7
10,2011,Other Personal Items and Other Services,140.5
10,2011,Personal Care,142.3
10,2011,Cosmetic and Hairdresser Services,133.5
10,2011,Personal Care Electrical Equipment,119
10,2011,Other Personal Care Items,147.1
10,2011,Personal Items,159.5
10,2011,Jewelry and Watches,215.1
10,2011,Other Personal Items,135
10,2011,Social Security,176.3
10,2011,Insurance,110.5
10,2011,Dwelling Insurance,117.9
10,2011,Vehicle Insurance,106.5
10,2011,Financial Services,159.5
10,2011,Other Financial Services,159.5
10,2011,Other Services,130.9
10,2012,Total,173.8
10,2012,Food and Non-alcoholic Drinks,190.8
10,2012,Food,193.4
10,2012,Bread and Cereal,195.6
10,2012,Meat,180.7
10,2012,Fish,175.5
10,2012,"Milk, Cheese and Eggs",189.3
10,2012,Oils and Fats,212.3
10,2012,Fruit,191.5
10,2012,Vegetables,232.9
10,2012,"Sugar, Jam, Honey and Chocolate",159.8
10,2012,Other Eatable Prducts,162.3
10,2012,Non-alcoholic Drinks,168.5
10,2012,"Coffee, Tea and Cocoa",203.8
10,2012,"Mineral Water, Non-alcoholic Drinks and Juices",145.8
10,2012,"Alcoholic Drinks, Tobacco and Narcotics",280.8
10,2012,Alcoholic Drinks,193.2
10,2012,Strong Alcoholic Drinks,172.4
10,2012,Wine,189.8
10,2012,Beer,200.5
10,2012,Tobacco,316.4
10,2012,Clothing and Footwear,135.9
10,2012,Clothing,138.7
10,2012,Clothing Material,128
10,2012,Garments,138.7
10,2012,Other Garments,140.1
10,2012,Clothing Maintenance,142.9
10,2012,Footwear,131.6
10,2012,Footwear,131.2
10,2012,Footwear Maintenance,156.5
10,2012,"Housing, Water, Energy, Gas and Other Fuels",172.1
10,2012,Real Rent,133.5
10,2012,Rent,133.5
10,2012,Apartment Maintenance,173.3
10,2012,Materials for Apartment Maintenance,162.1
10,2012,Apartment Maintenance Services,180
10,2012,Waterworks and Other Housing Services,186.9
10,2012,Water Supply,201.8
10,2012,Garbage Collection,140.6
10,2012,Waste Water Drainage,240.7
10,2012,"Energy, Gas and Other Fuels",174.3
10,2012,Hosehold Electric Energy,171
10,2012,Gas,183.4
10,2012,Liquid Fuels,219.6
10,2012,Solid Fuels,162.5
10,2012,Distric Heating,250.6
10,2012,Household Equipment and Maintenance,148.6
10,2012,"Furniture, Carpets and Other Rugs",129.3
10,2012,"Furniture, Lightning and Decorative Ornaments",123.3
10,2012,Carpets and Other Floor Rugs,161.2
10,2012,"Repair of Furniture, Lighting and Floor Coverings",
10,2012,Textile for Household Use,135.5
10,2012,Household Appliances,137.5
10,2012,Big Household Appliances,134.9
10,2012,Small Electrical Appliances,116.3
10,2012,Household Appliances Maintenance,183.2
10,2012,Dishes and Cutlery,153
10,2012,Tools and Other Equipment for House and Garden,127.8
10,2012,Bigger House and Garden Tools and Equipment,123.9
10,2012,Small Tools and Accessories,130.7
10,2012,Funds and Services for Ongoing Maintenance of Dwelling,162.9
10,2012,Dwelling Maintenance Funds,162.5
10,2012,Dwelling Maintenance Services,165.1
10,2012,Health,145.8
10,2012,Medication and Medical Equipment,149.7
10,2012,Medication,149.1
10,2012,Other Medical Products,178.3
10,2012,Therapeutic Products and Equipment,
10,2012,Non-hospital Health Services,141
10,2012,Medical Services,167.5
10,2012,Dentist Services,133.4
10,2012,Accompanying Medical Services,121.4
10,2012,Transport,170.9
10,2012,Procurement of Vehicles,123.1
10,2012,Cars,121.6
10,2012,Bycicles,178.7
10,2012,Vehicles Use and Maintenance,182.7
10,2012,Reserve Parts,154.3
10,2012,Fuels and Lubricants for Passenger Vehicles,197.7
10,2012,Maintenance of Passenger Vehicles,156
10,2012,Other Vehicle Related Services,131.2
10,2012,Transport Services,176.8
10,2012,Rail Passenger Transport,140
10,2012,Road Passenger Transport,180.2
10,2012,Plane Passenger Transport,133.3
10,2012,Communication,118.4
10,2012,Mail Services,128.6
10,2012,Telephone Equipment,115
10,2012,Telephone and Other Equipment,118.1
10,2012,Telephone Services,124.5
10,2012,Culture and Recreation,157.2
10,2012,"Audio-Video, Photographic and Computer Equipment",94.2
10,2012,"Sound and Picture Reciving, Capturing and Reproduction Equipment",103.5
10,2012,Photographic and Film Equipment,65.6
10,2012,Computer Equipment,
10,2012,Sound and Picture Capturing Medium,88.2
10,2012,"Audio-Visual, Photographic and Computer Equipment Maintenance",156.8
10,2012,Grearer Lasting Goods for Culture and Recreation,78.3
10,2012,Musical Instruments,78.3
10,2012,"Other Recreational, Garden and Pet-related Equipment",173.3
10,2012,"Toys, Games and Hobbies",197.8
10,2012,Camping and Sport Equipment,
10,2012,"Garden, Seedling and Flower",142.8
10,2012,Pets and Pet-related Means and Services,
10,2012,Vet and Other Pet Services,
10,2012,Cultural and Recreational Services,170.2
10,2012,Recreational Services,128.9
10,2012,Cultural Services,176.1
10,2012,"Newspaper, Books and Office Equipment",159.9
10,2012,Books,215.8
10,2012,Newspapers and Magazines,114.7
10,2012,Office Equipments,173.6
10,2012,Package Deals,
10,2012,Education,147.9
10,2012,Highschool Education,145.8
10,2012,Higher Education,152.3
10,2012,Other Types of Education,137.1
10,2012,Restaurants and Hotels,152
10,2012,"Restaurants, Cafes and Canteens",155.8
10,2012,Restaurants and Cafes,155.8
10,2012,Accommodation Services,129.8
10,2012,Accommodation,131.7
10,2012,Other Personal Items and Other Services,154.6
10,2012,Personal Care,158.8
10,2012,Cosmetic and Hairdresser Services,150
10,2012,Personal Care Electrical Equipment,142.3
10,2012,Other Personal Care Items,163.5
10,2012,Personal Items,181.8
10,2012,Jewelry and Watches,260.5
10,2012,Other Personal Items,151.8
10,2012,Social Security,176.6
10,2012,Insurance,113.5
10,2012,Dwelling Insurance,117.9
10,2012,Vehicle Insurance,109.7
10,2012,Financial Services,162.3
10,2012,Other Financial Services,162.3
10,2012,Other Services,141.4
10,2013,Total,177.6
10,2013,Food and Non-alcoholic Drinks,185.1
10,2013,Food,187.2
10,2013,Bread and Cereal,192.4
10,2013,Meat,172.1
10,2013,Fish,192.3
10,2013,"Milk, Cheese and Eggs",195.2
10,2013,Oils and Fats,179.6
10,2013,Fruit,169.1
10,2013,Vegetables,217.7
10,2013,"Sugar, Jam, Honey and Chocolate",156
10,2013,Other Eatable Prducts,174.4
10,2013,Non-alcoholic Drinks,167.7
10,2013,"Coffee, Tea and Cocoa",204.4
10,2013,"Mineral Water, Non-alcoholic Drinks and Juices",144.4
10,2013,"Alcoholic Drinks, Tobacco and Narcotics",309.6
10,2013,Alcoholic Drinks,201.4
10,2013,Strong Alcoholic Drinks,182.9
10,2013,Wine,197.9
10,2013,Beer,205.8
10,2013,Tobacco,365.6
10,2013,Clothing and Footwear,137.3
10,2013,Clothing,141.4
10,2013,Clothing Material,127.4
10,2013,Garments,141.3
10,2013,Other Garments,148.5
10,2013,Clothing Maintenance,144.8
10,2013,Footwear,130.6
10,2013,Footwear,129.8
10,2013,Footwear Maintenance,162.3
10,2013,"Housing, Water, Energy, Gas and Other Fuels",186.7
10,2013,Real Rent,135.7
10,2013,Rent,135.7
10,2013,Apartment Maintenance,195.2
10,2013,Materials for Apartment Maintenance,171.2
10,2013,Apartment Maintenance Services,215.8
10,2013,Waterworks and Other Housing Services,213.7
10,2013,Water Supply,231.3
10,2013,Garbage Collection,160
10,2013,Waste Water Drainage,276.2
10,2013,"Energy, Gas and Other Fuels",188.4
10,2013,Hosehold Electric Energy,189.5
